Id,Prediction
351,4328064.734
352,6000141.806
353,4043919.329
354,1421031.274
355,2109474.499
356,7015679.104
357,4373732.229
358,4692667.977
359,5231374.081
360,6862459.886
361,6727077.103
362,4800355.16
363,4722494.735
364,3047089.725
365,2280963.218
366,4117444.921
367,3834021.612
368,4288868.913
369,6198920.325
370,4342340.242
371,5779673.928
372,10113806.934
373,11098359.188
374,3706400.746
375,5055398.65
376,4522130.812
377,3162019.066
378,6699438.697
379,4046554.884
380,1334902.691
381,3728769.337
382,1769620.605
383,7981563.16
384,3962320.047
385,10504295.213
386,1736821.261
387,5120780.506
388,5007044.38
389,5697965.299
390,6119713.241
391,-533421.985
392,3695380.172
393,3843052.052
394,6622705.678
395,121529.125
396,7115296.434
397,11074663.082
398,7421362.31
399,7297309.84
400,4116212.4
401,6599413.344
402,2992433.718
403,7358351.057
404,4093982.373
405,2225206.805
406,3230808.929
407,4534992.6
408,1826783.435
409,4017478.317
410,7545179.525
411,3858475.636
412,5848869.775
413,6449348.117
414,2936513.843
415,10329216.969
416,7169875.012
417,2246928.269
418,2308884.4
419,4758334.053
420,8438027.749
421,7277253.233
422,5945580.009
423,4041444.962
424,3580620.158
425,7080395.947
426,6319895.995
427,2424150.447
428,7092586.35
429,4030201.242
430,2990348.8
431,5138313.332
432,3538362.312
433,3539429.82
434,4098634.424
435,2937043.098
436,7071335.46
437,2357420.103
438,4596307.696
439,4523167.186
440,2489228.025
441,3478460.496
442,7291779.67
443,9109346.412
444,7017158.932
445,2082286.704
446,7826442.35
447,5652815.756
448,2021064.719
449,5016080.75
450,6375251.563
451,3919682.255
452,3498517.696
453,11204961.797
454,3150291.553
455,248678.89
456,3770921.433
457,3905734.518
458,-2318475.482
459,2832758.081
460,10278766.982
461,4559596.691
462,5965192.998
463,1886363.179
464,2894754.321
465,3095149.612
466,1184691.294
467,-4764769.463
468,-984020.496
469,1582728.515
470,5805250.224
471,1991333.304
472,3190323.497
473,2328231.477
474,6968894.964
475,3732542.694
476,4754418.265
477,10127533.57
478,3396925.953
479,9469746.795
480,5624964.263
481,5464904.754
482,1066866.145
483,984372.192
484,9043852.317
485,3532557.356
486,4813701.574
487,4799370.86
488,7838145.103
489,2341881.786
490,5327467.177
491,2439241.52
492,5289261.438
493,8195423.388
494,4658567.739
495,6713578.874
496,6148103.248
497,2604201.069
498,2882565.539
499,3884301.14
500,3515676.904
501,2330801.054
502,5230334.351
503,6714765.307
504,4897087.177
505,4146163.166
506,5028780.445
507,3325402.665
508,3074785.895
509,7081208.883
510,3313352.039
511,7300648.635
512,1444255.867
513,9359320.774
514,2613945.986
515,1859882.051
516,-3106458.14
517,3365173.111
518,6218736.758
519,2176458.466
520,4614847.717
521,7742712.996
522,8534788.954
523,8374342.603
524,7205328.977
525,6693479.926
526,2230474.813
527,5893379.292
528,9334503.611
529,3678097.731
530,5488565.76
531,6062299.536
532,5616835.366
533,6897074.769
534,2889502.342
535,7069199.154
536,2514187.731
537,2712983.047
538,4944259.263
539,10977929.777
540,314317.557
541,-550636.765
542,899033.807
543,5373005.74
544,945132.963
545,5332585.449
546,2726573.46
547,4905355.323
548,2757414.193
549,4934699.353
550,4871219.235
551,5920714.168
552,7239508.757
553,10596301.585
554,6234279.453
555,5187866.493
556,2573259.762
557,4521966.855
558,12724724.704
559,3502391.032
560,4637942.579
561,6013026.154
562,2789892.271
563,3224966.89
564,2019349.21
565,6196781.216
566,3962379.439
567,5945404.346
568,3696304.895
569,2065863.656
570,5652946.618
571,6862201.084
572,3879859.58
573,5973939.546
574,5130300.984
575,3488182.519
576,5568484.002
577,4110298.664
578,1001542.004
579,8384429.381
580,2971832.595
581,5779607.556
582,4104902.165
583,4764210.615
584,4889959.897
585,4047854.214
586,2580448.148
587,2205390.0
588,3519789.683
589,3955428.702
590,3272526.114
591,3978802.201
592,3119829.236
593,3020736.697
594,3815101.144
595,2468283.419
596,-88056.474
597,5441270.469
598,1708967.539
599,6656502.569
600,6883790.992
601,6410105.156
602,3137415.4
603,2723760.107
604,4199557.493
605,3109925.114
606,1475732.094
607,3746897.734
608,4849984.858
609,4474548.99
610,7142957.195
611,3274735.809
612,4858908.512
613,8057368.0
614,6672559.628
615,5433837.964
616,4560045.538
617,5580389.104
618,9383787.095
619,5937062.194
620,2442129.89
621,7380109.134
622,2887552.577
623,5960983.016
624,4552706.931
625,10530536.409
626,8254155.273
627,2934769.199
628,461105.617
629,4972614.994
630,7954382.651
631,8435512.371
632,7335130.306
633,7565995.593
634,2035971.84
635,3375325.239
636,4931704.461
637,4808056.216
638,5390729.349
639,12346798.335
640,-1375942.939
641,4182950.625
642,-580089.309
643,2407706.287
644,5039394.116
645,-751319.192
646,4638341.251
647,3898926.438
648,10749600.447
649,-2957827.772
650,1777045.76
651,2348669.431
652,5807221.543
653,5158357.797
654,5187870.725
655,5259492.648
656,3253651.024
657,5491072.724
658,8270687.918
659,309992.554
660,6566444.381
661,9568097.205
662,8393965.485
663,5457733.23
664,5250692.563
665,2755621.017
666,6195144.51
667,3879719.158
668,1040207.365
669,2917228.429
670,6459447.764
671,6601964.461
672,3505738.346
673,3176755.117
674,4744745.135
675,1371610.626
676,5193551.829
677,3092300.165
678,4991904.489
679,7192536.635
680,4255132.796
681,5996244.049
682,4932414.125
683,5191172.849
684,4939447.481
685,6482122.476
686,4656623.339
687,5219798.583
688,10697878.031
689,5116847.734
690,1585945.131
691,-1661368.229
692,1972759.617
693,2630044.07
694,4150574.397
695,-1070869.146
696,5609358.864
697,4816749.04
698,5304581.417
699,3887891.052
700,7997059.141
701,2029581.718
702,4618260.431
703,9479500.02
704,6941150.774
705,7226865.809
706,8272349.334
707,5918907.893
708,1685346.364
709,5638261.745
710,10714821.231
711,9184715.814
712,2430132.036
713,4334851.735
714,5921886.587
715,4480911.292
716,3246863.27
717,4993170.428
718,-120934.997
719,3080826.289
720,4881538.836
721,8545801.331
722,4793488.331
723,3894804.131
724,2800152.794
725,5439030.175
726,2862098.862
727,4492604.069
728,-1542605.417
729,3712892.487
730,2168372.163
731,494098.638
732,9565511.618
733,8086866.823
734,1842419.042
735,2624108.306
736,4956566.409
737,2801248.214
738,3534199.911
739,3146561.626
740,5678097.781
741,6077600.493
742,-2931443.784
743,4728556.719
744,4801524.186
745,4750134.293
746,3879344.307
747,6391760.01
748,5833106.147
749,3008301.571
750,8435928.036
751,4205057.294
752,3948912.72
753,2507252.719
754,3521603.449
755,3606664.739
756,3103041.533
757,6085870.952
758,4713425.217
759,7878432.035
760,4508881.155
761,4199760.632
762,4117898.14
763,-4863448.372
764,6101965.422
765,11736659.042
766,4379716.053
767,3846418.458
768,5610688.986
769,4946742.208
770,1369510.352
771,3428206.604
772,9558168.985
773,201012.031
774,3841058.273
775,3390224.1
776,1038025.462
777,5231321.371
778,-3041845.688
779,6175029.969
780,3826252.925
781,7060912.32
782,13337053.25
783,3067845.069
784,9807465.595
785,5800042.119
786,3893753.348
787,3328968.363
788,6654353.017
789,3863090.743
790,2273979.656
791,9185159.154
792,3293810.776
793,4267977.852
794,1142622.586
795,6288549.428
796,4081251.534
797,4914123.206
798,2869890.927
799,2915787.863
800,9027911.16
801,3225536.795
802,2020301.758
803,4386736.409
804,3740869.146
805,1868911.867
806,5882327.321
807,7925598.138
808,3008736.62
809,1665789.905
810,4766873.878
811,6701024.395
812,6867413.828
813,8266754.158
814,1010972.648
815,5189073.231
816,10779187.662
817,2934248.303
818,4795044.029
819,3222903.903
820,4941171.733
821,4662895.82
822,1849376.552
823,3030909.931
824,4096053.928
825,5559317.187
826,3989533.441
827,2157720.915
828,4414680.784
829,2078620.206
830,7170902.569
831,5613439.141
832,6259434.359
833,4736073.152
834,2998319.845
835,4146422.761
836,1988306.654
837,9149676.029
838,4444165.19
839,2127454.542
840,3613959.826
841,-1862994.896
842,6073616.23
843,2297946.792
844,7361164.951
845,8928148.243
846,9211577.81
847,326343.331
848,4861582.01
849,2559898.788
850,3018490.524
851,1309709.683
852,6611764.59
853,1781243.807
854,4341673.862
855,2651991.171
856,17556078.313
857,-1057668.126
858,-2575939.529
859,2340498.828
860,2156523.04
861,6368855.255
862,4469214.551
863,2038518.587
864,7320600.042
865,7751889.696
866,4103483.719
867,2792002.168
868,4590995.181
869,-282296.192
870,-1382971.893
871,4951514.49
872,4314397.836
873,3421459.009
874,9220005.588
875,3383365.4
876,2080047.515
877,7276555.187
878,4310652.459
879,7933254.264
880,4405921.751
881,3379201.541
882,9443544.353
883,5551587.732
884,4626379.179
885,5972120.572
886,4390525.671
887,8423459.653
888,4613319.936
889,-861073.283
890,5120086.389
891,6347737.736
892,3773060.808
893,1577739.162
894,6502307.76
895,3173933.451
896,4958920.314
897,5560159.733
898,4443775.279
899,5154147.641
900,4409611.746
901,6722495.586
902,4066018.028
903,2821365.503
904,4376272.687
905,-780752.234
906,3539793.645
907,3689478.011
908,3928358.905
909,2569443.781
910,4486066.306
911,11029679.345
912,3328335.819
913,3832141.046
914,3152609.019
915,5097470.244
916,2518357.016
917,10735371.277
918,3737254.718
919,3161597.267
920,3615748.916
921,3492058.287
922,19893344.611
923,-2197291.62
924,1576255.648
925,5181800.76
926,6487211.774
927,4737080.786
928,8125567.644
929,148495.476
930,4164294.886
931,2381973.463
932,4334302.405
933,7329205.242
934,3801853.228
935,4421294.441
936,2225575.665
937,4692936.207
938,2912112.775
939,7381560.518
940,6258971.723
941,5052104.918
942,1623754.724
943,4416988.586
944,2540172.28
945,3886540.634
946,4599954.818
947,4491254.696
948,3539160.304
949,2943990.905
950,13618846.714
951,3341036.748
952,3968913.053
953,6578415.184
954,1139277.322
955,5807202.397
956,5652281.175
957,-3403203.56
958,-3967995.686
959,3619358.901
960,12467147.599
961,4771607.914
962,4263370.607
963,7483640.191
964,6642583.807
965,4893870.0
966,6947911.212
967,6438169.485
968,3216081.487
969,3480305.516
970,2765054.515
971,3866163.271
972,1860542.402
973,2502586.639
974,8928964.366
975,4393334.009
976,5363423.575
977,5211449.621
978,2828261.837
979,12950387.686
980,4104255.989
981,3030865.178
982,4702484.35
983,5603930.697
984,9197564.525
985,1747030.506
986,-460137.526
987,5463001.113
988,9388630.42
989,5434483.503
990,6920939.468
991,2199701.881
992,6761287.422
993,6211808.663
994,5093128.782
995,2645941.22
996,4702748.376
997,6710032.074
998,2153748.747
999,10519171.88
1000,8117735.294
1001,1473794.591
1002,4230737.795
1003,-1847330.17
1004,4660241.505
1005,7898480.673
1006,7411488.418
1007,678881.06
1008,2846212.166
1009,3193938.232
1010,4291137.482
1011,7352225.575
1012,-1489386.707
1013,2583672.072
1014,3554140.165
1015,5279515.33
1016,6134141.748
1017,21745.294
1018,714112.945
1019,5469366.472
1020,6906184.333
1021,3464416.345
1022,14131715.951
1023,4108464.05
1024,5157233.516
1025,5861079.838
1026,6956676.903
1027,8322425.526
1028,2584431.976
1029,3979541.364
1030,5448875.508
1031,3016941.649
1032,2169037.252
1033,4366391.92
1034,9148888.971
1035,5244310.778
1036,-2718565.257
1037,5433291.304
1038,4310512.63
1039,8167350.229
1040,5607136.336
1041,4247277.246
1042,3348947.707
1043,-1216948.562
1044,4225406.952
1045,5751692.647
1046,5763089.544
1047,2232597.259
1048,4220812.747
1049,7888035.072
1050,7633173.059
1051,4490507.195
1052,3121325.269
1053,4390581.014
1054,7210499.029
1055,3214149.993
1056,9238240.265
1057,2081781.467
1058,4126212.673
1059,6408717.087
1060,5196634.654
1061,1459393.555
1062,4210541.672
1063,4684144.678
1064,4230331.906
1065,2061744.137
1066,8741355.42
1067,3247649.476
1068,5179450.988
1069,2162586.0
1070,2005398.402
1071,3418077.863
1072,5416467.135
1073,2313086.408
1074,2057199.381
1075,10755857.112
1076,6624523.333
1077,1729708.591
1078,3495520.994
1079,7372890.701
1080,3657317.29
1081,6058335.917
1082,3494377.097
1083,-83358.31
1084,3993471.445
1085,2685086.247
1086,6327229.362
1087,-130686.141
1088,4650339.981
1089,5158058.635
1090,5199991.367
1091,4990263.362
1092,-743603.224
1093,4072153.83
1094,5313164.215
1095,3676553.131
1096,3371857.002
1097,1128095.555
1098,4651422.029
1099,-1355836.012
1100,13169449.205
1101,7309693.07
1102,4144471.738
1103,12250544.106
1104,8054539.45
1105,4646595.046
1106,4828669.742
1107,4308236.697
1108,4347486.22
1109,8402305.217
1110,2671526.609
1111,6147516.667
1112,1069333.853
1113,3238012.143
1114,4331712.824
1115,2363304.969
1116,3127691.637
1117,6904858.44
1118,7700134.308
1119,2885354.291
1120,4175952.582
1121,4372549.494
1122,4083577.991
1123,5997943.61
1124,8291899.581
1125,5150978.438
1126,6536998.554
1127,3715063.773
1128,568210.595
1129,7960949.358
1130,3228538.55
1131,4333141.38
1132,2192439.844
1133,4294158.333
1134,7716855.057
1135,2962234.074
1136,5369804.332
1137,4469980.934
1138,8021347.339
1139,3789616.737
1140,1451661.802
1141,6316789.557
1142,5293206.334
1143,4124234.295
1144,3433238.195
1145,4151892.501
1146,1159435.939
1147,2772196.386
1148,-720081.338
1149,5589792.01
1150,-3050527.623
1151,2004557.754
1152,4584978.473
1153,6182167.87
1154,6513620.162
1155,3563388.973
1156,4779155.873
1157,6589518.844
1158,5180764.874
1159,3190836.58
1160,493069.049
1161,4723796.459
1162,6774551.144
1163,5279907.583
1164,2219655.297
1165,4441493.873
1166,4146661.574
1167,2602969.403
1168,3723929.455
1169,6560319.644
1170,5241317.055
1171,4965996.837
1172,2966370.519
1173,5150348.117
1174,3521603.449
1175,4028079.517
1176,5991083.714
1177,4655112.997
1178,7096850.307
1179,12394742.343
1180,13246385.109
1181,3106228.325
1182,4630381.477
1183,5041118.913
1184,3766686.733
1185,2218673.293
1186,4449913.325
1187,2249094.417
1188,6574294.592
1189,5425918.927
1190,4849733.923
1191,2760692.303
1192,354403.26
1193,3897016.217
1194,4406706.233
1195,4427302.625
1196,4422384.917
1197,7251853.435
1198,4711628.971
1199,7609373.83
1200,8745635.839
1201,5404011.282
1202,-9283014.909
1203,2764104.535
1204,915650.302
1205,3672981.602
1206,4484320.505
1207,4462166.475
1208,4932673.334
1209,5992821.175
1210,4554340.227
1211,2578766.48
1212,2361512.455
1213,5003225.281
1214,5841963.681
1215,6254726.613
1216,4256881.962
1217,5018687.435
1218,4668593.556
1219,7083446.386
1220,3213159.01
1221,1590959.264
1222,8234269.813
1223,1371307.431
1224,6073994.012
1225,5034580.772
1226,4525465.251
1227,6138238.073
1228,7231622.837
1229,6482445.126
1230,2664901.963
1231,3817843.076
1232,3634984.37
1233,10574474.818
1234,5827089.921
1235,4102354.786
1236,6678233.932
1237,831110.405
1238,3630789.426
1239,5861914.44
1240,2370008.804
1241,2567615.102
1242,7576163.217
1243,4727692.848
1244,4489679.976
1245,1508104.758
1246,4558685.457
1247,5225280.471
1248,2652719.956
1249,5291027.024
1250,3593526.012
1251,3388829.445
1252,1842490.182
1253,6057737.423
1254,4063630.9
1255,7646044.713
1256,-1339735.221
1257,1240468.775
1258,6359862.151
1259,7827168.525
1260,3781824.718
1261,6651556.502
1262,11359128.58
1263,1887427.124
1264,2960764.613
1265,3734130.851
1266,3597772.965
1267,10645647.734
1268,3511050.698
1269,5788171.043
1270,2042795.226
1271,7252521.78
1272,6736391.129
1273,2493938.397
1274,2580541.373
1275,6148746.495
1276,3308030.382
1277,3462284.681
1278,5622283.997
1279,3521603.449
1280,4205734.742
1281,2879678.617
1282,4080271.501
1283,-3724670.736
1284,7854778.243
1285,4383678.352
1286,3413815.673
1287,-4862179.603
1288,3153696.412
1289,2800259.994
1290,3976088.96
1291,1764151.432
1292,10942581.225
1293,6851165.186
1294,10079425.163
1295,4834375.108
1296,4210057.094
1297,-3727760.486
1298,4782182.425
1299,2739941.972
1300,4780315.198
1301,3651148.805
1302,7823050.66
1303,5288052.226
1304,5979593.897
1305,5596340.455
1306,6950739.303
1307,4857784.887
1308,6946641.933
1309,2967312.091
1310,8878914.118
1311,5696320.782
1312,6069602.481
1313,6344291.33
1314,6815123.585
1315,3199050.383
1316,4251698.142
1317,7813529.002
1318,6615722.681
1319,5946073.517
1320,4522248.875
1321,213992.517
1322,5702445.114
1323,3007059.781
1324,7700625.402
1325,-2682387.396
1326,4218179.873
1327,3575082.05
1328,6918093.986
1329,5687399.006
1330,7983104.073
1331,2554970.705
1332,5320679.446
1333,3211622.031
1334,5156954.76
1335,4307190.322
1336,3085328.349
1337,5563993.179
1338,2266402.989
1339,638601.179
1340,-96964.433
1341,8376804.68
1342,2123223.552
1343,3079255.955
1344,3376745.858
1345,2867551.043
1346,6314259.263
1347,2860775.325
1348,4195160.487
1349,4291128.84
1350,5216254.613
1351,5426016.062
1352,3701512.183
1353,2766581.77
1354,1660907.975
1355,4603213.127
1356,4676096.226
1357,1159101.678
1358,5505820.387
1359,3181298.227
1360,2453372.18
1361,7836349.198
1362,4122334.311
1363,4693262.124
1364,4405569.765
1365,6646685.509
1366,3758176.423
1367,7035264.488
1368,6217537.107
1369,7816071.04
1370,4807751.687
1371,7302224.811
1372,10252321.813
1373,4597899.294
1374,3632412.074
1375,6862459.886
1376,4859094.221
1377,3508615.545
1378,6740185.577
1379,6572019.491
1380,6877375.084
1381,8951574.745
1382,4922184.174
1383,7594077.4
1384,3548034.835
1385,4024505.157
1386,2415568.287
1387,2505703.291
1388,3583520.351
1389,2657855.824
1390,3857200.6
1391,4541779.063
1392,-5168585.323
1393,7492303.415
1394,5862788.974
1395,893329.737
1396,4024396.157
1397,4670487.095
1398,509508.838
1399,3494191.074
1400,10982643.001
1401,4896718.564
1402,6694305.877
1403,3606083.572
1404,2909984.658
1405,3895641.676
1406,3494327.62
1407,5646197.255
1408,4595972.028
1409,3903854.667
1410,4356834.525
1411,4116634.174
1412,4409788.145
1413,8054900.883
1414,3128049.053
1415,9564194.371
1416,4811164.863
1417,3993480.0
1418,2632346.614
1419,9602687.198
1420,17191788.046
1421,3470616.011
1422,3355446.97
1423,5164538.462
1424,7240664.175
1425,8983595.657
1426,649507.743
1427,3841959.409
1428,4622700.013
1429,2246550.768
1430,5351978.544
1431,3051412.218
1432,8467251.836
1433,6499035.796
1434,2889328.032
1435,10806531.278
1436,4568846.118
1437,5291763.117
1438,4575067.665
1439,1352162.549
1440,4319920.433
1441,5535610.284
1442,1580110.708
1443,5141410.741
1444,7852534.094
1445,902102.03
1446,8005407.196
1447,6209364.028
1448,7929712.055
1449,5340402.849
1450,5088776.115
1451,-4794483.01
1452,642197.565
1453,-501614.328
1454,4824125.091
1455,3418221.923
1456,7824308.891
1457,4580911.005
1458,5814659.339
1459,1671216.974
1460,-2421232.699
1461,8372499.699
1462,12730394.266
1463,-190524.853
1464,3453112.051
1465,3964046.126
1466,6183611.929
1467,8960961.12
1468,4227380.242
1469,4766820.453
1470,6457278.398
1471,3496809.348
1472,6897321.867
1473,3208894.246
1474,7259421.128
1475,3352568.443
1476,6812959.586
1477,9565856.172
1478,4159781.367
1479,6965256.1
1480,5540012.122
1481,2089024.191
1482,7073180.517
1483,5185462.235
1484,6334873.17
1485,2324827.763
1486,3789813.621
1487,10575974.344
1488,3667055.83
1489,7298991.36
1490,2674310.685
1491,668010.57
1492,863774.356
1493,3574097.461
1494,2843947.048
1495,5564915.828
1496,5105158.226
1497,7638221.822
1498,3364803.474
1499,5171456.388
1500,5048483.459
1501,5120101.523
1502,4853331.202
1503,8006993.228
1504,6735888.73
1505,8704706.522
1506,-131568.175
1507,1438768.159
1508,3768790.036
1509,9506831.099
1510,3601680.308
1511,5435065.671
1512,8331639.37
1513,10609034.517
1514,2785527.467
1515,4180803.932
1516,7838804.469
1517,5660685.966
1518,6451115.031
1519,4902403.497
1520,6337352.696
1521,-3767148.877
1522,4268876.324
1523,5717387.891
1524,8090067.832
1525,3028307.069
1526,9215835.722
1527,5609153.786
1528,3234449.161
1529,6924460.871
1530,9427429.852
1531,6435286.909
1532,1813907.63
1533,4785731.914
1534,5708694.107
1535,6911883.947
1536,4501554.289
1537,11250216.217
1538,4087732.997
1539,5181973.797
1540,3168260.639
1541,-1728401.489
1542,9861318.759
1543,5454206.11
1544,3304745.27
1545,2401341.932
1546,2995770.69
1547,3058052.367
1548,7113118.16
1549,3238591.971
1550,4683210.975
1551,7045900.243
1552,2335587.424
1553,3656007.384
1554,535300.932
1555,10174238.58
1556,1111489.32
1557,5487066.897
1558,3189082.254
1559,4024396.157
1560,10598196.984
1561,7247367.759
1562,1630823.827
1563,5321236.804
1564,5568442.023
1565,7180651.745
1566,3258314.17
1567,1332714.183
1568,2031364.198
1569,2326611.342
1570,3765877.434
1571,3776053.161
1572,7256060.703
1573,8183962.654
1574,4772821.647
1575,2715996.254
1576,2541595.37
1577,4682571.984
1578,3115075.052
1579,4940814.413
1580,3226961.476
1581,5237825.335
1582,3519608.073
1583,4329602.877
1584,7368485.174
1585,1203189.389
1586,4063009.479
1587,5429685.733
1588,6936014.585
1589,5103849.065
1590,3271018.775
1591,581303.965
1592,6769261.055
1593,4552410.574
1594,-1438097.238
1595,6158308.688
1596,4361793.369
1597,757167.36
1598,11095945.853
1599,4380895.998
1600,6849798.197
1601,2828193.924
1602,10414220.294
1603,2734451.817
1604,7886581.455
1605,3536678.175
1606,-636381.274
1607,1865114.594
1608,6992931.97
1609,5093550.29
1610,2182396.764
1611,5019231.387
1612,6068019.335
1613,2712656.438
1614,4797086.527
1615,8985799.902
1616,7574588.117
1617,2023548.068
1618,8489085.913
1619,9183868.262
1620,4250675.392
1621,5378586.35
1622,4173229.412
1623,1432034.056
1624,3249443.825
1625,4853392.61
1626,4450023.658
1627,5018305.548
1628,3086618.889
1629,11249092.861
1630,5483458.554
1631,6598694.944
1632,5728653.744
1633,6565293.078
1634,8847687.943
1635,11472709.31
1636,6230809.997
1637,6309943.602
1638,3169212.103
1639,-144834.698
1640,5728608.996
1641,4991739.941
1642,10581720.839
1643,99684.928
1644,258904.172
1645,5887926.863
1646,4048670.541
1647,3187304.402
1648,3551910.52
1649,3386275.441
1650,-3628813.89
1651,4064468.354
1652,3243370.527
1653,2305332.753
1654,4173163.204
1655,1283374.663
1656,4308675.154
1657,6293830.818
1658,3091917.687
1659,4066517.738
1660,877499.155
1661,5817077.75
1662,3472336.749
1663,5230334.351
